Date,SPY,XLF,BKX
2011-09-29,89.8238754272461,7.603900909423828,36.7400016784668
2011-09-30,87.57926177978516,7.336771488189697,35.34000015258789
2011-10-03,85.08695220947266,7.007517337799072,33.650001525878906
2011-10-04,86.95233917236328,7.287071228027344,35.16999816894531
2011-10-05,88.56228637695312,7.392680644989014,35.540000915527344
2011-10-06,90.1644515991211,7.622537612915039,37.15999984741211
2011-10-07,89.56075286865234,7.349196434020996,35.560001373291016
2011-10-10,92.55615997314453,7.728147983551025,37.45000076293945
2011-10-11,92.6490478515625,7.721936225891113,37.689998626708984
2011-10-12,93.46176147460938,7.920729160308838,38.93000030517578
2011-10-13,93.27597045898438,7.734365940093994,37.790000915527344
2011-10-14,94.8704605102539,7.82754373550415,38.0
2011-10-17,93.05927276611328,7.585261821746826,36.5099983215332
2011-10-18,94.87820434570312,7.945582866668701,38.7400016784668
2011-10-19,93.75587463378906,7.8337578773498535,37.599998474121094
2011-10-20,94.16609191894531,7.9517903327941895,38.310001373291016
2011-10-21,95.95406341552734,8.156797409057617,38.90999984741211
2011-10-24,97.13056182861328,8.336955070495605,40.04999923706055
2011-10-25,95.24195098876953,8.088462829589844,38.779998779296875
2011-10-26,96.20944213867188,8.231346130371094,39.58000183105469
2011-10-27,99.56095123291016,8.722125053405762,41.970001220703125
2011-10-28,99.5377426147461,8.728333473205566,41.81999969482422
2011-10-31,97.13829040527344,8.386653900146484,40.09000015258789
2011-11-01,94.42929077148438,7.989065647125244,38.130001068115234
2011-11-02,95.96954345703125,8.22513484954834,39.380001068115234
